,asset,latitude,longitude,time,SPEED,HEADING,REASONS,DISTANCE_TRAVELED,ODOMETER,LOADTS,STATUS
40694,185,39.121885,-84.436053,2/1/2018 11:12,40.0,NNE,12,0.3,28081.7,2/1/2018 11:12,8223
40701,185,39.127466999999996,-84.423888,2/1/2018 11:25,22.5,NE,12,0.2,28081.3,2/1/2018 11:25,8223
40720,185,39.12695,-84.425467,2/1/2018 11:23,19.4,SEE,12,0.1,28081.2,2/1/2018 11:23,8223
40746,185,39.12707,-84.427083,2/1/2018 11:16,0.0,NEE,12,-0.1,28081.1,2/1/2018 11:16,8223
40782,185,39.12707,-84.427083,2/1/2018 11:21,0.0,NEE,7,0.0,28081.1,2/1/2018 11:21,31
40785,185,39.12707,-84.427083,2/1/2018 11:20,0.0,NEE,12,-0.1,28081.1,2/1/2018 11:20,8223
40789,185,39.12707,-84.427083,2/1/2018 11:18,0.0,NEE,"7,9",-0.1,28081.1,2/1/2018 11:18,1055
40791,185,39.127009,-84.42817,2/1/2018 11:15,18.3,E,7,-0.2,28081.2,2/1/2018 11:15,31
40810,185,39.12707,-84.427083,2/1/2018 11:18,0.0,NEE,7,-0.1,28081.1,2/1/2018 11:18,31
40819,185,39.12707,-84.427083,2/1/2018 11:19,0.0,NEE,7,-0.1,28081.1,2/1/2018 11:19,31
40826,185,39.1269,-84.424645,2/1/2018 11:24,0.0,NE,"12,9",0.1,28081.3,2/1/2018 11:24,9247
40853,185,39.127049,-84.424498,2/1/2018 11:25,13.8,NE,7,0.1,28081.3,2/1/2018 11:25,31
40882,185,39.117689,-84.440159,2/1/2018 11:11,24.7,SEE,7,-0.1,28081.3,2/1/2018 11:11,31
40883,185,39.12707,-84.427083,2/1/2018 11:22,0.0,NEE,7,0.0,28081.1,2/1/2018 11:22,31
40890,185,39.120901,-84.436741,2/1/2018 11:12,39.3,NNE,7,0.2,28081.7,2/1/2018 11:12,31
40892,185,39.12707,-84.427083,2/1/2018 11:20,0.0,NEE,"12,9",-0.1,28081.1,2/1/2018 11:20,9247
40904,185,39.12707,-84.427083,2/1/2018 11:17,0.0,NEE,"7,9",-0.1,28081.1,2/1/2018 11:17,1055
40908,185,39.1269,-84.424645,2/1/2018 11:24,0.0,NE,12,0.1,28081.3,2/1/2018 11:24,8223
40927,185,39.118338,-84.441287,2/1/2018 11:11,43.8,SE,7,-0.2,28081.2,2/1/2018 11:11,31
40944,185,39.120483,-84.437023,2/1/2018 11:12,38.6,NNE,12,0.2,28081.6,2/1/2018 11:12,8223
40947,185,39.117566,-84.43904,2/1/2018 11:12,21.5,NNE,7,-0.1,28081.4,2/1/2018 11:12,31
40978,185,39.12707,-84.427083,2/1/2018 11:21,0.0,NEE,12,0.0,28081.1,2/1/2018 11:22,8223
40983,185,39.12707,-84.427083,2/1/2018 11:20,0.0,NEE,12,-0.1,28081.1,2/1/2018 11:21,8223
40989,185,39.128158,-84.430192,2/1/2018 11:14,18.8,SE,7,0.9,28082.3,2/1/2018 11:14,31
40997,185,39.128939,-84.423023,2/1/2018 11:25,25.3,N,12,0.3,28081.4,2/1/2018 11:25,8223
41039,185,39.12707,-84.427083,2/1/2018 11:18,0.0,NEE,12,-0.1,28081.1,2/1/2018 11:18,8223
41081,185,39.12707,-84.427083,2/1/2018 11:17,0.0,NEE,7,-0.1,28081.1,2/1/2018 11:17,31
41091,185,39.1269,-84.424645,2/1/2018 11:23,0.0,NE,7,0.1,28081.3,2/1/2018 11:23,31
41093,185,39.12707,-84.427083,2/1/2018 11:21,0.0,NEE,12,0.0,28081.1,2/1/2018 11:21,40991
41098,185,39.12707,-84.427083,2/1/2018 11:15,0.0,NEE,7,-0.2,28081.3,2/1/2018 11:15,31
41153,185,39.16252,-84.422752,2/1/2018 11:39,0.0,E,7,-2.7,28081.1,2/1/2018 11:39,31
41163,185,39.16252,-84.422752,2/1/2018 11:39,0.0,E,7,-2.7,28081.1,2/1/2018 11:39,31
41203,185,39.16252,-84.422752,2/1/2018 11:38,0.0,E,12,-2.7,28081.1,2/1/2018 11:39,8223
41207,185,39.16252,-84.422752,2/1/2018 11:40,0.0,E,12,-2.7,28081.1,2/1/2018 11:40,40991
41209,185,39.16252,-84.422752,2/1/2018 11:37,0.0,E,7,-2.7,28081.1,2/1/2018 11:38,31
41215,185,39.140262,-84.418738,2/1/2018 11:28,14.3,NE,7,0.3,28081.8,2/1/2018 11:29,31
41218,185,39.131298,-84.422742,2/1/2018 11:26,11.1,NNE,7,0.0,28081.6,2/1/2018 11:26,31
41224,185,39.16252,-84.422752,2/1/2018 11:40,0.0,E,7,-2.7,28081.1,2/1/2018 11:40,31
41229,185,39.16252,-84.422752,2/1/2018 11:36,0.0,E,12,-2.7,28081.1,2/1/2018 11:36,40991
41262,185,39.16252,-84.422752,2/1/2018 11:39,0.0,E,12,-2.7,28081.1,2/1/2018 11:39,8223
41291,185,39.158031,-84.421314,2/1/2018 11:33,0.0,N,"7,9",0.6,28083.2,2/1/2018 11:33,1055
41295,185,39.131454999999995,-84.422271,2/1/2018 11:26,20.2,NEE,12,0.1,28081.6,2/1/2018 11:26,8223
41296,185,39.140219,-84.418952,2/1/2018 11:28,17.6,E,12,0.2,28081.8,2/1/2018 11:29,8223
41306,185,39.16252,-84.422752,2/1/2018 11:36,0.0,E,7,-2.7,28081.1,2/1/2018 11:36,31
41310,185,39.154666,-84.42284699999999,2/1/2018 11:32,23.6,NNE,12,0.3,28083.0,2/1/2018 11:32,8223
41331,185,39.139733,-84.420489,2/1/2018 11:28,27.3,N,7,0.1,28081.7,2/1/2018 11:28,31
41340,185,39.140698,-84.418624,2/1/2018 11:28,13.2,N,12,0.3,28081.8,2/1/2018 11:29,8223
41341,185,39.151229,-84.421902,2/1/2018 11:31,0.0,NNW,"12,9",0.1,28082.7,2/1/2018 11:31,9247
41349,185,39.150059000000006,-84.421453,2/1/2018 11:31,29.9,N,7,0.0,28082.7,2/1/2018 11:31,31
41355,185,39.144587,-84.421913,2/1/2018 11:30,33.1,N,12,0.7,28082.3,2/1/2018 11:30,8223
41382,185,39.16252,-84.422752,2/1/2018 11:40,0.0,E,12,-2.7,28081.1,2/1/2018 11:40,8223
41389,185,39.16252,-84.422752,2/1/2018 11:39,0.0,E,12,-2.7,28081.1,2/1/2018 11:39,40991
41396,185,39.148641999999995,-84.421525,2/1/2018 11:30,32.0,N,7,1.0,28082.6,2/1/2018 11:30,31
41397,185,39.16252,-84.422752,2/1/2018 11:38,0.0,E,12,-2.7,28081.1,2/1/2018 11:38,8223
41401,185,39.140254,-84.420295,2/1/2018 11:28,19.6,NE,12,0.2,28081.7,2/1/2018 11:28,8223
41404,185,39.136697,-84.420929,2/1/2018 11:27,25.8,N,7,-0.1,28081.5,2/1/2018 11:27,31
41462,185,39.16252,-84.422752,2/1/2018 11:38,0.0,E,12,-2.7,28081.1,2/1/2018 11:38,8223
41477,185,39.16252,-84.422752,2/1/2018 11:35,0.0,E,12,1.1,28083.8,2/1/2018 11:35,8223
41487,185,39.16252,-84.422752,2/1/2018 11:35,0.0,E,12,1.1,28083.8,2/1/2018 11:35,8223
41499,185,39.16252,-84.422752,2/1/2018 11:38,0.0,E,7,-2.7,28081.1,2/1/2018 11:38,31
41501,185,39.162379,-84.420676,2/1/2018 11:33,18.9,N,12,0.9,28083.5,2/1/2018 11:34,8223
41545,185,39.16342,-84.42173199999999,2/1/2018 11:34,8.6,NWW,"7,10",1.0,28083.6,2/1/2018 11:34,1055
41567,185,39.16252,-84.422752,2/1/2018 11:37,0.0,E,7,-2.7,28081.1,2/1/2018 11:37,31
41570,185,39.16318,-84.42197900000001,2/1/2018 11:34,12.9,S,12,1.0,28083.7,2/1/2018 11:34,8223
41575,185,39.16252,-84.422752,2/1/2018 11:40,0.0,E,12,-2.7,28081.1,2/1/2018 11:40,8223
41577,185,39.141562,-84.422198,2/1/2018 11:29,15.5,N,7,0.5,28082.1,2/1/2018 11:30,31
41583,185,39.13308,-84.421323,2/1/2018 11:26,12.4,N,7,-0.3,28081.2,2/1/2018 11:26,31
41585,185,39.16252,-84.422752,2/1/2018 11:36,0.0,E,12,0.0,28083.8,2/1/2018 11:36,8223
41588,185,39.140823,-84.418604,2/1/2018 11:29,0.0,N,7,0.3,28081.9,2/1/2018 11:29,31
41612,185,39.163402000000005,-84.421679,2/1/2018 11:34,0.0,NWW,12,1.0,28083.6,2/1/2018 11:34,8223
41613,185,39.16252,-84.422752,2/1/2018 11:40,0.0,E,12,-2.7,28081.1,2/1/2018 11:40,8223
41617,185,39.145982000000004,-84.421788,2/1/2018 11:30,31.9,N,12,0.8,28082.4,2/1/2018 11:30,8223
41647,185,39.16252,-84.422752,2/1/2018 11:37,0.0,E,7,-2.7,28081.1,2/1/2018 11:38,31
41661,185,39.153424,-84.422948,2/1/2018 11:31,14.3,N,12,0.2,28082.9,2/1/2018 11:31,8223
41674,185,39.160777,-84.420788,2/1/2018 11:33,23.5,N,12,0.8,28083.4,2/1/2018 11:34,8223
41680,185,39.160189,-84.420847,2/1/2018 11:33,25.9,N,7,0.7,28083.4,2/1/2018 11:33,31
41684,185,39.16252,-84.422752,2/1/2018 11:35,0.0,E,"12,9",1.1,28083.8,2/1/2018 11:35,9247
41685,185,39.146372,-84.421758,2/1/2018 11:30,32.1,N,7,0.8,28082.4,2/1/2018 11:30,31
41703,185,39.158031,-84.421314,2/1/2018 11:32,0.0,N,7,0.6,28083.2,2/1/2018 11:32,31
41713,185,39.16252,-84.422752,2/1/2018 11:36,0.0,E,12,0.0,28083.8,2/1/2018 11:36,8223
41746,185,39.143409999999996,-84.422002,2/1/2018 11:30,29.2,N,12,0.6,28082.2,2/1/2018 11:30,8223
41777,185,39.16252,-84.422752,2/1/2018 11:37,0.0,E,12,-2.7,28081.1,2/1/2018 11:37,8223
41791,185,39.134624,-84.421141,2/1/2018 11:27,20.8,N,7,-0.2,28081.3,2/1/2018 11:27,31
41808,185,39.16252,-84.422752,2/1/2018 11:39,0.0,E,7,-2.7,28081.1,2/1/2018 11:39,31
41844,185,39.16252,-84.422752,2/1/2018 11:39,0.0,E,12,-2.7,28081.1,2/1/2018 11:39,8223
41858,185,39.163402000000005,-84.421679,2/1/2018 11:34,0.0,NWW,"7,9",1.0,28083.6,2/1/2018 11:34,1055
41878,185,39.156488,-84.42154000000001,2/1/2018 11:32,22.6,NNE,12,0.5,28083.1,2/1/2018 11:32,8223
41896,185,39.16252,-84.422752,2/1/2018 11:38,0.0,E,"12,9",-2.7,28081.1,2/1/2018 11:38,9247
41909,185,39.136489000000005,-84.42095,2/1/2018 11:27,26.5,N,12,-0.1,28081.5,2/1/2018 11:27,8223
41918,185,39.16252,-84.422752,2/1/2018 11:38,0.0,E,12,-2.7,28081.1,2/1/2018 11:38,8223
41925,185,39.13517,-84.421091,2/1/2018 11:27,23.6,N,12,-0.2,28081.4,2/1/2018 11:27,8223
41931,185,39.16252,-84.422752,2/1/2018 11:36,0.0,E,7,0.0,28083.8,2/1/2018 11:36,31
41933,185,39.16252,-84.422752,2/1/2018 11:36,0.0,E,12,0.0,28083.8,2/1/2018 11:36,8223
41939,185,39.155589,-84.422203,2/1/2018 11:32,15.2,NNE,7,0.4,28083.1,2/1/2018 11:32,31
41949,185,39.16252,-84.422752,2/1/2018 11:36,0.0,E,7,0.0,28083.8,2/1/2018 11:36,31
41966,185,39.156005,-84.421874,2/1/2018 11:32,20.4,NE,7,0.4,28083.1,2/1/2018 11:32,31
41967,185,39.154056,-84.422948,2/1/2018 11:31,21.3,N,7,0.3,28083.0,2/1/2018 11:32,31
41974,185,39.152178,-84.422358,2/1/2018 11:31,26.8,NNW,7,0.2,28082.8,2/1/2018 11:31,31
41977,185,39.161752,-84.420691,2/1/2018 11:33,21.4,N,12,0.8,28083.5,2/1/2018 11:34,8223
41987,185,39.163022,-84.421994,2/1/2018 11:34,13.2,S,7,1.0,28083.7,2/1/2018 11:34,31
41996,185,39.152993,-84.422892,2/1/2018 11:31,21.5,NNW,7,0.2,28082.9,2/1/2018 11:31,31
42004,185,39.16252,-84.422752,2/1/2018 11:38,0.0,E,12,-2.7,28081.1,2/1/2018 11:38,8223
42034,185,39.16252,-84.422752,2/1/2018 11:40,0.0,E,12,-2.7,28081.1,2/1/2018 11:40,8223
42053,185,39.141075,-84.418752,2/1/2018 11:29,14.8,NWW,"12,10",0.3,28081.9,2/1/2018 11:29,9247
42054,185,39.16252,-84.422752,2/1/2018 11:40,0.0,E,7,-2.7,28081.1,2/1/2018 11:40,31
42057,185,39.16252,-84.422752,2/1/2018 11:36,0.0,E,12,0.0,28083.8,2/1/2018 11:36,8223
42069,185,39.16252,-84.422752,2/1/2018 11:38,0.0,E,7,-2.7,28081.1,2/1/2018 11:38,31
42074,185,39.141225,-84.420498,2/1/2018 11:29,30.7,W,7,0.4,28082.0,2/1/2018 11:29,31
42114,185,39.142558,-84.42211400000001,2/1/2018 11:30,27.2,N,7,0.6,28082.1,2/1/2018 11:30,31
42118,185,39.16252,-84.422752,2/1/2018 11:39,0.0,E,12,-2.7,28081.1,2/1/2018 11:39,40991
42134,185,39.16252,-84.422752,2/1/2018 11:38,0.0,E,7,-2.7,28081.1,2/1/2018 11:38,31
42168,185,39.159268,-84.421065,2/1/2018 11:33,20.5,N,7,0.7,28083.3,2/1/2018 11:33,31
42174,185,39.16252,-84.422752,2/1/2018 11:37,0.0,E,7,-2.7,28081.1,2/1/2018 11:37,31
42185,185,39.16252,-84.422752,2/1/2018 11:37,0.0,E,12,-2.7,28081.1,2/1/2018 11:38,8223
42193,185,39.163168,-84.421148,2/1/2018 11:34,19.2,NW,7,0.9,28083.6,2/1/2018 11:34,31
42229,185,39.16252,-84.422752,2/1/2018 11:40,0.0,E,7,-2.7,28081.1,2/1/2018 11:40,31
42235,185,39.16252,-84.422752,2/1/2018 11:36,0.0,E,7,0.0,28083.8,2/1/2018 11:36,31
42249,185,39.138197999999996,-84.420663,2/1/2018 11:28,20.9,NNE,12,0.0,28081.6,2/1/2018 11:28,8223
42265,185,39.16252,-84.422752,2/1/2018 11:40,0.0,E,7,-2.7,28081.1,2/1/2018 11:40,31
42278,185,39.134324,-84.42116899999999,2/1/2018 11:27,15.1,N,12,-0.2,28081.3,2/1/2018 11:27,8223
42281,185,39.140315,-84.419715,2/1/2018 11:28,4.2,E,"12,10",0.2,28081.8,2/1/2018 11:28,9247
42283,185,39.162585,-84.42307,2/1/2018 11:35,11.2,SSW,12,1.1,28083.7,2/1/2018 11:35,8223
42296,185,39.137827,-84.42080899999999,2/1/2018 11:27,7.6,N,12,0.0,28081.6,2/1/2018 11:28,8223
42299,185,39.157711,-84.421346,2/1/2018 11:32,21.8,N,7,0.6,28083.2,2/1/2018 11:32,31
42311,185,39.16252,-84.422752,2/1/2018 11:40,0.0,E,7,-2.7,28081.1,2/1/2018 11:40,31
42346,185,39.130915,-84.422818,2/1/2018 11:26,20.2,N,7,0.0,28081.6,2/1/2018 11:26,31
42375,185,39.158015,-84.421317,2/1/2018 11:32,5.0,N,12,0.6,28083.2,2/1/2018 11:32,8223
42379,185,39.131679,-84.42198499999999,2/1/2018 11:26,23.2,NE,7,-0.4,28081.1,2/1/2018 11:26,31
42401,185,39.130641,-84.422839,2/1/2018 11:26,24.7,N,12,0.0,28081.6,2/1/2018 11:26,8223
42402,185,39.162198,-84.42293000000001,2/1/2018 11:35,5.4,NE,7,1.1,28083.8,2/1/2018 11:35,31
42419,185,39.131190000000004,-84.422794,2/1/2018 11:26,5.3,N,12,0.0,28081.6,2/1/2018 11:26,8223
42444,185,39.148381,-84.421549,2/1/2018 11:30,33.1,N,12,1.0,28082.5,2/1/2018 11:30,8223
42446,185,39.163371000000005,-84.421561,2/1/2018 11:34,13.3,NWW,12,1.0,28083.6,2/1/2018 11:34,8223
42460,185,39.162473,-84.42287900000001,2/1/2018 11:35,8.6,NNE,7,1.1,28083.8,2/1/2018 11:35,31
42463,185,39.133571999999994,-84.421237,2/1/2018 11:26,16.6,N,12,-0.3,28081.3,2/1/2018 11:27,8223
42466,185,39.137431,-84.420854,2/1/2018 11:27,25.7,N,12,0.0,28081.5,2/1/2018 11:27,8223
42467,185,39.150991999999995,-84.421807,2/1/2018 11:31,22.0,NNW,7,0.1,28082.7,2/1/2018 11:31,31
42471,185,39.16252,-84.422752,2/1/2018 11:38,0.0,E,7,-2.7,28081.1,2/1/2018 11:38,31
42493,185,39.155436,-84.422325,2/1/2018 11:32,18.8,NNE,12,0.4,28083.1,2/1/2018 11:32,8223
42501,185,39.16252,-84.422752,2/1/2018 11:40,0.0,E,12,-2.7,28081.1,2/1/2018 11:40,8223
42507,185,39.150711,-84.421697,2/1/2018 11:31,27.5,NNW,12,0.0,28082.7,2/1/2018 11:31,8223
42511,185,39.137667,-84.420827,2/1/2018 11:27,15.1,N,7,0.0,28081.6,2/1/2018 11:27,31
42513,185,39.139382,-84.420523,2/1/2018 11:28,31.8,N,12,0.1,28081.7,2/1/2018 11:28,8223
42519,185,39.16252,-84.422752,2/1/2018 11:35,0.0,E,7,1.1,28083.8,2/1/2018 11:35,31
42532,185,39.16252,-84.422752,2/1/2018 11:36,0.0,E,7,0.0,28083.8,2/1/2018 11:36,31
42572,185,39.143759,-84.421975,2/1/2018 11:30,29.8,N,7,0.7,28082.2,2/1/2018 11:30,31
42588,185,39.16252,-84.422752,2/1/2018 11:37,0.0,E,12,-2.7,28081.1,2/1/2018 11:38,8223
42592,185,39.16252,-84.422752,2/1/2018 11:36,0.0,E,12,0.0,28083.8,2/1/2018 11:36,8223
42594,185,39.16252,-84.422752,2/1/2018 11:37,0.0,E,12,-2.7,28081.1,2/1/2018 11:37,8223
42647,185,39.162741,-84.422172,2/1/2018 11:34,12.4,SWW,"12,10",1.0,28083.7,2/1/2018 11:34,9247
42667,185,39.16252,-84.422752,2/1/2018 11:41,0.0,E,12,-2.7,28081.1,2/1/2018 11:41,8223
42675,185,39.135474,-84.421058,2/1/2018 11:27,26.2,N,7,-0.2,28081.4,2/1/2018 11:27,31
42692,185,39.159057000000004,-84.421116,2/1/2018 11:33,22.3,N,12,0.7,28083.3,2/1/2018 11:33,8223
42693,185,39.162665999999994,-84.420744,2/1/2018 11:34,16.6,NNW,7,0.9,28083.6,2/1/2018 11:34,31
42722,185,39.16252,-84.422752,2/1/2018 11:38,0.0,E,7,-2.7,28081.1,2/1/2018 11:38,31
42733,185,39.16252,-84.422752,2/1/2018 11:37,0.0,E,7,-2.7,28081.1,2/1/2018 11:37,31
42744,185,39.16252,-84.422752,2/1/2018 11:36,29.2,E,10,-2.7,28081.1,2/1/2018 11:36,42015
42745,185,39.142295000000004,-84.42214200000001,2/1/2018 11:30,26.0,N,12,0.6,28082.1,2/1/2018 11:30,8223
42746,185,39.1412,-84.420185,2/1/2018 11:29,30.0,W,12,0.4,28082.0,2/1/2018 11:29,8223
42749,185,39.16252,-84.422752,2/1/2018 11:40,0.0,E,7,-2.7,28081.1,2/1/2018 11:40,31
42834,185,39.140823,-84.418604,2/1/2018 11:29,0.0,N,12,0.3,28081.9,2/1/2018 11:29,8223
42838,185,39.140823,-84.418604,2/1/2018 11:29,0.0,N,7,0.3,28081.9,2/1/2018 11:29,31
42878,185,39.141335,-84.421926,2/1/2018 11:29,10.7,W,7,0.5,28082.0,2/1/2018 11:30,31
42897,185,39.151284000000004,-84.421922,2/1/2018 11:31,9.4,NNW,7,0.1,28082.7,2/1/2018 11:31,31
42909,185,39.16252,-84.422752,2/1/2018 11:38,0.0,E,7,-2.7,28081.1,2/1/2018 11:38,31
42915,185,39.16252,-84.422752,2/1/2018 11:39,0.0,E,7,-2.7,28081.1,2/1/2018 11:39,31
42931,185,39.158031,-84.421314,2/1/2018 11:33,0.0,N,12,0.6,28083.2,2/1/2018 11:33,8223
42932,185,39.151727,-84.422099,2/1/2018 11:31,24.3,NNW,12,0.1,28082.8,2/1/2018 11:31,8223
42973,185,39.155906,-84.421954,2/1/2018 11:32,17.0,NE,12,0.4,28083.1,2/1/2018 11:32,8223
42979,185,39.16252,-84.422752,2/1/2018 11:40,0.0,E,7,-2.7,28081.1,2/1/2018 11:40,31
42980,185,39.137889,-84.4208,2/1/2018 11:27,3.6,N,7,0.0,28081.6,2/1/2018 11:28,31
42995,185,39.141426,-84.42219200000001,2/1/2018 11:29,12.2,NNW,12,0.5,28082.1,2/1/2018 11:30,8223
43009,185,39.154965000000004,-84.422696,2/1/2018 11:32,23.0,NNE,7,0.4,28083.0,2/1/2018 11:32,31
43017,185,39.162695,-84.422521,2/1/2018 11:35,19.3,W,7,1.1,28083.7,2/1/2018 11:35,31
43026,185,39.153818,-84.422966,2/1/2018 11:31,16.5,N,12,0.3,28082.9,2/1/2018 11:31,8223
43030,185,39.16252,-84.422752,2/1/2018 11:39,0.0,E,7,-2.7,28081.1,2/1/2018 11:39,31
43049,185,39.140816,-84.418605,2/1/2018 11:28,2.7,N,7,0.3,28081.9,2/1/2018 11:29,31
43067,185,39.16252,-84.422752,2/1/2018 11:37,0.0,E,12,-2.7,28081.1,2/1/2018 11:37,8223
43073,185,39.16252,-84.422752,2/1/2018 11:40,0.0,E,12,-2.7,28081.1,2/1/2018 11:40,8223
43077,185,39.16252,-84.422752,2/1/2018 11:36,0.0,E,"7,9",-2.7,28081.1,2/1/2018 11:36,33823
43083,185,39.162482000000004,-84.423098,2/1/2018 11:35,14.2,S,7,1.1,28083.8,2/1/2018 11:35,31
43091,185,39.140823,-84.418604,2/1/2018 11:29,0.0,N,"12,9",0.3,28081.9,2/1/2018 11:29,9247
43093,185,39.157428,-84.421373,2/1/2018 11:32,25.2,N,12,0.5,28083.2,2/1/2018 11:32,8223
43096,185,39.163049,-84.421001,2/1/2018 11:34,20.4,NW,12,0.9,28083.6,2/1/2018 11:34,8223
43102,185,39.15681,-84.42144,2/1/2018 11:32,24.5,N,7,0.5,28083.2,2/1/2018 11:32,31
43121,185,39.16252,-84.422752,2/1/2018 11:37,0.0,E,12,-2.7,28081.1,2/1/2018 11:38,8223
43124,185,39.15988,-84.420911,2/1/2018 11:33,25.6,NNE,12,0.7,28083.4,2/1/2018 11:33,8223
43127,185,39.16252,-84.422752,2/1/2018 11:39,0.0,E,12,-2.7,28081.1,2/1/2018 11:39,8223
43138,185,39.152645,-84.422712,2/1/2018 11:31,23.7,NNW,12,0.2,28082.9,2/1/2018 11:31,8223
43139,185,39.147448,-84.421648,2/1/2018 11:30,32.1,N,7,0.9,28082.5,2/1/2018 11:30,31
43160,185,39.16252,-84.422752,2/1/2018 11:36,0.0,E,7,0.0,28083.8,2/1/2018 11:36,31
43176,185,39.158031,-84.421314,2/1/2018 11:32,0.0,N,9,0.6,28083.2,2/1/2018 11:32,9247
43194,185,39.145196999999996,-84.421858,2/1/2018 11:30,34.2,N,7,0.8,28082.3,2/1/2018 11:30,31
43197,185,39.141324,-84.42179,2/1/2018 11:29,17.6,W,12,0.5,28082.0,2/1/2018 11:30,8223
43203,185,39.138546000000005,-84.420589,2/1/2018 11:28,28.3,N,7,0.1,28081.6,2/1/2018 11:28,31
43205,185,39.161976,-84.420682,2/1/2018 11:33,17.2,N,7,0.9,28083.5,2/1/2018 11:34,31
43207,185,39.153523,-84.422957,2/1/2018 11:31,11.6,N,7,0.3,28082.9,2/1/2018 11:31,31
43211,185,39.16252,-84.422752,2/1/2018 11:39,0.0,E,7,-2.7,28081.1,2/1/2018 11:39,31
43217,185,39.16252,-84.422752,2/1/2018 11:38,0.0,E,7,-2.7,28081.1,2/1/2018 11:39,31
43229,185,39.13297,-84.421353,2/1/2018 11:26,9.2,NNE,12,-0.3,28081.2,2/1/2018 11:26,8223
43230,185,39.1583,-84.42126800000001,2/1/2018 11:33,17.3,N,"12,10",0.6,28083.3,2/1/2018 11:33,9247
43241,185,39.162174,-84.42298000000001,2/1/2018 11:35,6.9,E,12,1.1,28083.8,2/1/2018 11:35,8223
43243,185,39.162845000000004,-84.422038,2/1/2018 11:34,0.0,S,"12,9",1.0,28083.7,2/1/2018 11:34,9247
43248,185,39.162371,-84.422915,2/1/2018 11:35,9.9,N,12,1.1,28083.8,2/1/2018 11:35,8223
43263,185,39.149572,-84.421433,2/1/2018 11:30,30.4,N,12,1.1,28082.6,2/1/2018 11:30,8223
43264,185,39.162845000000004,-84.422038,2/1/2018 11:34,0.0,S,7,1.0,28083.7,2/1/2018 11:34,31
43287,185,39.158460999999996,-84.421245,2/1/2018 11:33,20.9,N,7,0.6,28083.3,2/1/2018 11:33,31
43288,185,39.147193,-84.421674,2/1/2018 11:30,31.3,N,12,0.9,28082.5,2/1/2018 11:30,8223
43300,185,39.133707,-84.421226,2/1/2018 11:27,16.5,N,7,-0.3,28081.3,2/1/2018 11:27,31
43304,185,39.151265,-84.421914,2/1/2018 11:31,8.2,NNW,10,0.1,28082.7,2/1/2018 11:31,9247
43309,185,39.141116,-84.4191,2/1/2018 11:29,24.2,W,7,0.3,28081.9,2/1/2018 11:29,31
43314,185,39.140312,-84.41958000000001,2/1/2018 11:28,12.9,E,7,0.2,28081.8,2/1/2018 11:29,31
43316,185,39.16252,-84.422752,2/1/2018 11:35,0.0,E,7,1.1,28083.8,2/1/2018 11:35,31
43317,185,39.16252,-84.422752,2/1/2018 11:39,0.0,E,12,-2.7,28081.1,2/1/2018 11:39,8223
43325,185,39.140306,-84.420101,2/1/2018 11:28,21.5,NEE,7,0.2,28081.7,2/1/2018 11:28,31
43342,185,39.161064,-84.420755,2/1/2018 11:33,24.2,N,7,0.8,28083.5,2/1/2018 11:34,31
43370,185,39.16252,-84.422752,2/1/2018 11:41,0.0,E,12,0.0,28081.1,2/1/2018 11:41,8223
43382,185,39.159858,-84.404359,2/1/2018 11:49,18.4,SE,7,-0.3,28081.2,2/1/2018 11:49,31
43406,185,39.158038,-84.404749,2/1/2018 11:52,0.0,NWW,7,0.0,28081.1,2/1/2018 11:52,31
43408,185,39.16252,-84.422752,2/1/2018 11:41,0.0,E,12,0.0,28081.1,2/1/2018 11:41,8223
43413,185,39.162535999999996,-84.421201,2/1/2018 11:44,0.0,E,7,0.1,28081.2,2/1/2018 11:44,31
43421,185,39.158038,-84.404749,2/1/2018 11:50,0.0,NWW,7,-0.4,28081.1,2/1/2018 11:51,31
43428,185,39.163481,-84.42192800000001,2/1/2018 11:45,20.8,NWW,12,0.1,28081.2,2/1/2018 11:45,8223
43437,185,39.162535999999996,-84.421201,2/1/2018 11:43,0.0,E,7,0.1,28081.2,2/1/2018 11:43,31
43442,185,39.158038,-84.404749,2/1/2018 11:55,0.0,NWW,7,0.0,28081.1,2/1/2018 11:55,31
43454,185,39.158038,-84.404749,2/1/2018 11:53,0.0,NWW,7,0.0,28081.1,2/1/2018 11:53,31
43483,185,39.158038,-84.404749,2/1/2018 11:54,0.0,NWW,7,0.0,28081.1,2/1/2018 11:54,31
43499,185,39.158038,-84.404749,2/1/2018 11:55,0.0,NWW,12,0.0,28081.1,2/1/2018 11:55,8223
43501,185,39.162535999999996,-84.421201,2/1/2018 11:44,0.0,E,12,0.1,28081.2,2/1/2018 11:44,8223
43522,185,39.165709,-84.42201999999999,2/1/2018 11:45,24.9,E,7,0.3,28081.4,2/1/2018 11:45,31
43524,185,39.16252,-84.422752,2/1/2018 11:41,0.0,E,7,0.0,28081.1,2/1/2018 11:41,31
43556,185,39.160879,-84.41884399999999,2/1/2018 11:46,29.5,S,7,0.3,28081.9,2/1/2018 11:46,31
43562,185,39.16028,-84.418803,2/1/2018 11:46,19.9,SSE,12,0.4,28081.9,2/1/2018 11:46,8223
43571,185,39.160053999999995,-84.41868199999999,2/1/2018 11:46,10.8,SSE,7,0.4,28081.9,2/1/2018 11:46,31
43575,185,39.158038,-84.404749,2/1/2018 11:55,0.0,NWW,7,0.0,28081.1,2/1/2018 11:55,31
